CustomerID,Recency,Frequency,Monetary,Cluster
17502,4936,28,689.1,0
17503,4929,38,558.96,0
17504,5133,127,2997.0299999999997,1
17505,5088,52,1145.84,1
17506,5002,14,302.2,0
17507,5188,88,605.58,1
17508,5207,22,387.31,1
17509,4984,364,6083.64,0
17510,4951,20,308.48,0
17511,4929,963,91062.38,4
17512,4955,105,2924.9900000000002,0
17513,4999,6,513.2,0
17514,5055,40,208.65,0
17515,4958,87,639.02,0
17516,4942,135,764.88,0
17517,5235,11,153.94,1
17519,4944,82,1844.02,0
17520,4980,30,546.81,0
17521,4956,45,723.2099999999999,0
17522,4928,73,1070.71,0
17523,4938,33,652.74,0
17524,5288,6,145.0,1
17525,5286,9,422.70000000000005,1
17526,4931,19,1195.8999999999999,0
17527,4980,47,939.37,0
17528,4928,253,3628.5,0
17530,4928,390,2367.12,0
17531,5117,14,296.7,1
17534,4980,9,223.36,0
17535,5207,13,164.4,1
17536,5104,3,76.5,1
17537,4956,74,887.67,0
17538,4952,9,98.42,0
17540,4951,25,578.9,0
17542,5196,25,170.75,1
17545,4970,141,642.32,0
17548,5160,5,103.3,1
17549,4950,6,148.86,0
17550,5124,42,267.16,1
17551,5286,39,290.34,1
17552,4987,49,930.41,0
17553,5056,2,1487.6,0
17554,4928,88,1952.45,0
17555,4946,105,480.31,0
17556,5132,6,157.9,1
17557,4941,34,541.46,0
17560,5021,26,854.95,0
17561,4946,45,165.12,0
17562,4941,63,1122.38,0
17564,4951,49,454.01,0
17566,4935,142,869.77,0
17567,4934,165,4331.48,0
17569,5259,29,344.14,1
17571,4977,271,1425.67,0
17572,4998,12,226.75000000000003,0
17573,4956,25,380.6,0
17574,5169,8,185.65,1
17576,4935,402,3564.83,0
17578,5145,5,143.45999999999998,1
17579,4931,50,448.90000000000003,0
17580,5179,45,215.72,1
17581,4927,439,11025.24,0
17582,5163,29,175.27,1
17584,4934,35,1242.3,0
17585,5036,208,1116.68,0
17588,5027,23,1240.2,0
17589,4987,253,2404.17,0
17590,4929,196,1468.02,0
17591,5000,157,2203.67,0
17593,4930,212,3923.86,0
17594,5012,50,993.18,0
17595,4939,82,386.69,0
17596,4950,265,2806.69,0
17597,5140,55,2044.3700000000001,1
17600,4944,13,161.67000000000002,0
17601,5166,9,116.00999999999999,1
17602,4929,551,5054.42,0
17603,5005,11,394.72,0
17604,5144,63,309.36,1
17608,4960,56,191.99,0
17609,4967,233,1105.78,0
17611,4934,567,3961.12,0
17612,4980,135,2048.45,0
17613,4949,306,4544.55,0
17614,4984,98,386.32,0
17615,5057,14,329.6,0
17616,5100,3,571.1999999999999,1
17618,4932,67,930.28,0
17619,5239,74,214.37,1
17620,4986,4,81.44,0
17621,4948,26,1379.9,0
17623,4959,33,527.0500000000001,0
17624,4941,50,843.48,0
17625,4945,306,2020.4,0
17628,5008,5,75.75,0
17629,4932,123,1814.12,0
17630,5096,26,503.59999999999997,1
17631,4928,39,528.33,0
17633,4958,70,1324.84,0
17634,4963,296,2358.59,0
17636,4946,20,285.56,0
17637,4958,35,547.0600000000001,0
17639,5203,7,108.5,1
17640,5013,5,621.66,0
17642,5046,40,712.29,0
17643,5300,8,101.55,1
17644,4928,157,2895.64,0
17646,5146,51,1008.39,1
17647,4992,7,133.06,0
17648,4987,91,1797.5,0
17649,5065,52,868.49,0
17650,4948,8,166.08,0
17651,4938,232,3945.0,0
17652,4952,259,4867.72,0
17653,4963,44,1207.56,0
17654,5204,22,117.55,1
17655,4937,91,2638.94,0
17656,5000,82,1674.69,0
17658,4952,19,595.42,0
17659,4944,158,2999.46,0
17660,5068,38,178.75,0
17663,4952,86,1802.91,0
17664,4945,43,604.64,0
17666,4930,18,728.16,0
17667,4993,116,2055.51,0
17668,4928,15,347.75,0
17669,4969,68,3406.7200000000003,0
17670,5154,11,205.7,1
17671,4942,53,1572.71,0
17672,4977,110,3178.17,0
17673,4928,218,1594.97,0
17674,5001,27,551.04,0
17675,4928,705,20374.28,4
17676,4931,77,1371.18,0
17677,4928,303,16345.38,0
17678,5190,16,298.11,1
17679,4979,30,1992.1100000000001,0
17680,4950,11,184.4,0
17682,4937,118,2474.33,0
17684,4970,15,239.41,0
17685,4943,127,3155.83,0
17686,4934,286,5739.46,0
17690,4957,252,4726.8,0
17691,5285,19,290.40000000000003,1
17692,5054,46,740.9399999999999,0
17693,5064,16,200.47,0
17694,5068,15,283.12,1
17695,5058,35,765.34,0
17696,4965,115,2285.71,0
17697,5163,19,338.95,1
17698,5187,8,154.95,1
17700,4943,142,2534.64,0
17701,5179,24,417.95,1
17702,4957,74,1824.37,0
17703,4962,55,798.74,0
17704,5095,31,885.19,1
17705,4930,103,1823.52,0
17706,4931,382,10504.49,0
17707,5112,5,152.4,1
17708,5114,34,263.33,1
17709,5096,7,137.45,1
17711,4937,23,385.1,0
17712,4971,29,522.91,0
17714,5247,10,153.0,1
17715,5127,1,326.4,1
17716,4949,245,5655.99,0
17718,5159,6,139.35,1
17719,4964,274,5396.04,0
17720,4953,50,1195.94,0
17722,5023,115,2424.04,0
17723,5054,10,3276.4000000000005,0
17724,4998,40,1033.0,0
17725,4943,192,3439.08,0
17727,4942,66,1060.25,0
17728,4930,165,2876.01,0
17730,4930,218,5298.4800000000005,0
17731,5006,67,1240.11,0
17732,5299,18,303.97,1
17733,4965,35,692.19,0
17734,4980,43,700.63,0
17735,4929,690,13110.02,0
17736,4936,25,377.44,0
17737,4936,10,168.24,0
17738,4946,97,1879.05,0
17739,4938,47,2791.35,0
17742,5040,15,355.11,0
17744,4930,136,2322.4,0
17746,5167,6,110.25,1
17747,5039,1,71.4,0
17749,5105,35,674.52,1
17750,4932,184,1710.45,0
17752,5286,1,80.64,1
17754,4927,89,1664.65,0
17757,4928,740,5593.39,0
17758,4946,404,3408.2000000000003,0
17759,4944,90,819.96,0
17760,4948,25,287.59,0
17761,4959,19,712.78,0
17763,5190,1,15.0,1
17764,4977,71,772.55,0
17765,5085,56,367.63,1
17767,4942,21,271.2,0
17768,4935,98,2081.9,0
17769,4939,304,3957.43,0
17770,5125,38,1143.27,1
17771,4983,54,245.81,0
17772,4937,50,173.45,0
17774,5023,153,1213.73,0
17775,5181,3,56.4,1
17777,4951,190,647.56,0
17779,4948,81,650.32,0
17781,5086,12,188.02,1
17783,4999,67,283.47,0
17785,4980,13,131.94,0
17786,5012,68,266.85,0
17787,5079,128,1817.54,1
17788,5000,5,1117.9,0
17789,5208,14,225.9,1
17790,4953,189,1964.3,0
17791,4956,10,106.1,0
17793,4952,52,300.34,0
17795,5106,45,342.83,1
17796,4967,81,690.0,0
17797,4949,111,780.43,0
17799,4949,404,3039.17,0
17800,4964,103,1187.21,0
17802,5009,140,1285.04,0
17805,5000,10,512.31,0
17806,4938,43,546.04,0
17809,4943,61,5411.91,0
17811,4931,828,7761.82,0
17812,4939,133,699.81,0
17813,4941,348,1698.07,0
17816,4963,17,36.56,0
17817,4931,33,387.68,0
17819,4998,48,3704.87,0
17824,4978,13,298.4,0
17827,4932,215,1987.33,0
17828,4949,67,1820.09,0
17829,5225,30,889.24,1
17830,4928,23,398.7,0
17831,4960,2,35.400000000000006,0
17832,4976,61,155.37,0
17835,4929,59,342.24,0
17836,4974,24,110.21000000000001,0
17837,4969,162,1541.23,0
17838,4953,117,2720.8,0
17839,4969,52,318.15,0
17841,4928,7676,40519.84,2
17843,5230,37,205.48,1
17844,5033,5,51.559999999999995,0
17846,5012,1,2033.1,0
17848,5008,51,901.1999999999999,0
17849,5145,26,605.8000000000001,1
17850,5299,297,5391.21,1
17852,4938,24,114.34,0
17854,5112,15,311.26,1
17855,5299,17,208.97,1
17856,4928,15,1418.03,0
17857,4931,54,26879.04,0
17858,4932,197,5140.66,0
17859,5231,23,141.92000000000002,1
17860,5295,52,226.45000000000002,1
17861,4930,219,2097.88,0
17862,5250,11,330.9,1
17863,4986,148,3160.0,0
17864,4939,90,554.85,0
17865,4957,370,10526.32,0
17866,5069,9,329.65,1
17867,4957,68,1157.8700000000001,0
17869,5034,40,428.18,0
17870,4929,270,1865.89,0
17871,5131,10,155.9,1
17873,5007,43,1848.96,0
17874,5112,46,683.46,1
17877,5097,12,237.61,1
17878,4970,26,379.45,0
17879,5100,6,178.51999999999998,1
17880,5291,26,458.92,1
17881,5231,8,133.35000000000002,1
17883,4930,142,664.34,0
17884,4930,113,695.0699999999999,0
17885,4939,53,156.34,0
17886,4958,102,869.28,0
17887,5056,10,111.35,0
17888,4948,65,716.0,0
17889,5139,20,201.37,1
17890,5249,91,586.89,1
17891,5089,34,203.85999999999999,1
17892,4983,28,244.1,0
17893,5152,15,107.21,1
17894,4998,192,1118.96,0
17895,4971,15,95.45,0
17896,4950,2,256.32,0
17897,5099,108,541.8100000000001,1
17898,5012,28,152.06,0
17899,5086,31,154.55,1
17900,5117,6,112.19999999999999,1
17901,4956,19,110.38,0
17904,4948,34,181.07,0
17905,4998,33,798.99,0
17906,5174,12,72.9,1
17908,5300,54,232.03,1
17911,4936,39,366.23,0
17912,5237,37,310.06,1
17913,4985,58,408.65,0
17914,4930,75,329.36,0
17917,4972,92,335.03,0
17919,5015,23,1304.04,0
17920,4931,665,4119.5,0
17921,4991,142,820.23,0
17923,5209,1,207.50000000000003,1
17924,4938,31,2962.5,0
17925,5299,1,244.08,1
17926,5060,21,397.29,0
17928,4972,23,212.54,0
17929,4938,5,843.0,0
17930,4962,39,1740.48,0
17931,5061,65,408.36,0
17932,4956,90,1331.57,0
17934,4978,21,704.25,0
17935,5065,29,145.79,0
17936,4932,72,380.13,0
17937,4935,43,4301.22,0
17939,5086,12,99.14,1
17940,4976,18,4020.04,0
17941,5057,2,304.56,0
17942,4934,2,77.50000000000001,0
17946,5160,20,149.57999999999998,1
17947,4964,9,176.68,0
17948,5074,1,358.56000000000006,1
17949,4928,70,58510.48,4
17950,4999,71,482.2,0
17951,4966,20,1008.5400000000001,0
17954,4932,477,2314.13,0
17955,5125,19,557.3,1
17956,5176,1,12.75,1
17957,4993,31,111.68,0
17958,5043,7,508.4599999999999,0
17960,5098,26,73.78,1
17961,4948,249,1296.44,0
17962,5069,34,102.41,1
17964,4958,98,463.21,0
17965,4964,325,2599.19,0
17966,4964,68,1098.43,0
17967,5298,42,112.27,1
17968,5300,81,265.1,1
17969,5093,14,228.2,1
17970,5138,29,562.79,1
17972,5168,30,135.19,1
17973,4978,15,337.04,0
17974,4951,165,703.99,0
17975,4942,293,4483.26,0
17976,5299,57,321.79,1
17977,4956,21,288.14,0
17978,5292,12,300.91999999999996,1
17979,4962,138,732.41,0
17980,5092,30,811.45,1
17984,5072,48,152.68,1
17985,4949,21,631.35,0
17986,4983,1,20.8,0
17987,5112,13,198.57,1
17988,4938,38,201.12,0
17990,5163,29,630.84,1
17991,5152,5,93.35,1
17994,5048,79,674.89,0
17995,5208,2,76.1,1
17997,5001,164,1962.46,0
17999,4964,91,380.39,0
18001,4939,57,415.13,0
18004,5289,37,157.92,1
18005,4930,53,226.47,0
18006,4950,22,444.68,0
18008,4997,30,2116.19,0
18009,5162,31,247.39,1
18010,5183,14,174.8,1
18011,5300,28,102.78999999999999,1
18013,5082,31,187.29,1
18014,4955,30,162.22,0
18015,4931,46,120.03,0
18016,4959,122,1477.66,0
18017,5008,3,523.0,0
18018,5035,29,122.14,0
18019,4978,5,38.45,0
18022,4962,164,612.72,0
18024,5079,21,389.78,1
18027,5025,21,115.31,0
18030,4931,9,230.64999999999998,0
18032,5261,5,73.5,1
18033,4992,33,93.82000000000001,0
18034,4948,110,418.68,0
18035,4962,49,713.89,0
18036,4959,94,403.12,0
18037,5081,19,70.02,1
18040,4946,19,357.20000000000005,0
18041,4938,458,4097.37,0
18042,4980,7,165.04999999999998,0
18043,4951,115,529.29,0
18044,4931,127,2088.6,0
18045,4972,43,178.34,0
18048,5130,7,172.29000000000002,1
18050,5286,5,74.4,1
18053,4997,20,300.02,0
18055,4934,358,6761.34,0
18056,5215,19,363.65,1
18058,4936,3,170.16,0
18059,4950,18,306.46,0
18061,4948,46,2119.41,0
18062,5100,27,720.52,1
18064,5060,7,814.0,0
18065,4932,137,2392.83,0
18066,5002,10,318.0,0
18067,4967,37,396.33,0
18068,5216,1,101.69999999999999,1
18069,4953,457,2009.24,0
18071,5184,25,453.0,1
18072,5112,18,247.44,1
18073,5041,72,3859.82,0
18074,5300,13,489.6,1
18075,4950,142,2611.75,0
18077,4935,223,2584.41,0
18078,5144,29,336.13,1
18079,4972,123,3613.15,0
18080,4945,2,1231.5,0
18081,4963,17,343.45,0
18082,4952,70,680.84,0
18084,4943,1,90.47999999999999,0
18085,5257,29,689.95,1
18086,5201,7,101.34,1
18087,5025,2,4055.7199999999993,0
18088,4988,37,166.03,0
18092,4929,89,9068.26,0
18093,5020,36,2106.52,0
18094,5008,70,3017.3,0
18095,5239,21,580.0500000000001,1
18096,4938,196,849.06,0
18097,4934,106,2662.4,0
18099,5054,19,168.31,0
18101,4938,40,222.4,0
18102,4927,431,259657.3,3
18104,4964,38,754.64,0
18105,4964,18,113.48000000000002,0
18106,5256,37,421.9,1
18108,5181,17,271.0,1
18109,4928,441,8004.92,0
18110,4946,37,198.8,0
18112,4939,26,352.69,0
18113,5295,1,76.32000000000001,1
18114,5217,28,220.1,1
18116,4994,371,1403.1100000000001,0
18117,4952,72,315.65,0
18118,4937,1263,5625.08,0
18119,5294,29,180.7,1
18120,5141,17,111.15,1
18121,5076,31,653.3,1
18122,4935,357,1793.06,0
18123,4951,34,574.4399999999999,0
18125,4956,192,1131.75,0
18126,4987,52,200.92000000000002,0
18127,4946,46,347.08,0
18129,5170,14,112.55000000000001,1
18130,4942,70,1059.39,0
18133,5139,1,931.4999999999999,1
18135,4956,20,681.9100000000001,0
18136,4990,38,784.33,0
18138,5222,8,152.65,1
18139,4944,159,8438.34,0
18142,5084,15,1019.52,1
18143,5043,61,1000.16,0
18144,4934,43,2888.75,0
18145,4939,221,2861.55,0
18146,5067,10,160.35000000000002,0
18147,4972,7,179.33999999999997,0
18149,4977,16,612.0799999999999,0
18150,4959,37,566.58,0
18151,5061,38,653.35,0
18154,4930,21,399.19,0
18155,5002,25,371.62,0
18156,4939,122,675.64,0
18158,4936,34,453.4,0
18159,5228,23,530.15,1
18160,4984,39,638.0600000000001,0
18161,4942,80,1618.69,0
18164,4964,24,399.65000000000003,0
18165,5104,10,302.46000000000004,1
18167,4950,37,1384.8600000000001,0
18168,5103,130,1160.04,1
18169,4987,9,202.65,0
18170,4960,38,980.31,0
18171,4985,54,1231.31,0
18172,4941,189,7561.68,0
18173,5013,31,2106.84,0
18174,4934,1,104.0,0
18176,5285,30,476.35,1
18177,4958,73,1340.8700000000001,0
18178,5055,97,1590.81,0
18179,4936,90,1793.17,0
18180,4931,119,1843.75,0
18181,4951,41,366.85,0
18183,5154,37,632.07,1
18184,4942,1,49.8,0
18185,5176,17,304.25,1
18188,4942,71,2001.04,0
18189,5004,68,1090.24,0
18190,5119,15,284.46000000000004,1
18191,5188,7,207.79999999999998,1
18192,4998,45,957.97,0
18193,5092,16,243.76,1
18194,5009,7,973.8399999999999,0
18196,5022,139,686.63,0
18198,4931,159,5425.56,0
18200,5033,30,150.35,0
18202,5126,68,1396.99,1
18203,5084,19,160.42000000000002,1
18204,4998,192,1975.35,0
18205,4963,32,517.36,0
18209,4955,8,139.10000000000002,0
18210,4928,134,2621.38,0
18211,4952,42,600.07,0
18212,5253,34,216.07,1
18213,5163,15,232.48000000000002,1
18215,5016,13,299.34000000000003,0
18216,4958,26,481.75,0
18217,4956,31,621.75,0
18218,5138,20,641.92,1
18219,4929,114,2069.77,0
18220,5153,2,305.28000000000003,1
18221,4949,64,1041.61,0
18222,5019,19,443.0,0
18223,4931,272,6484.54,0
18224,5190,10,158.95000000000002,1
18225,4930,269,5504.96,0
18226,4971,242,5228.05,0
18227,5144,5,93.75,1
18228,4983,30,779.9,0
18229,4938,164,7276.900000000001,0
18230,4936,86,2810.2000000000003,0
18231,5119,123,2071.77,1
18232,5008,37,592.97,0
18233,5252,1,440.0,1
18235,4998,104,1796.48,0
18236,4956,49,882.24,0
18237,4929,61,987.1,0
18239,5145,88,1561.6100000000001,1
18240,4973,6,422.58,0
18241,4936,104,2073.09,0
18242,4999,78,2232.4900000000002,0
18245,4934,175,2567.06,0
18246,4950,4,596.1,0
18248,5049,47,804.02,0
18249,4944,8,95.34,0
18250,5237,21,349.27,1
18251,5014,16,4314.72,0
18252,4977,94,518.27,0
18255,5016,6,103.3,0
18257,4966,118,2337.63,0
18259,4951,42,2338.6000000000004,0
18260,5099,133,2628.35,1
18261,4970,21,324.24,0
18262,5067,13,149.48,0
18263,4952,61,1213.1599999999999,0
18265,4999,46,801.51,0
18268,5061,1,25.5,0
18269,5293,7,168.6,1
18270,4965,11,283.15,0
18272,4929,166,3078.58,0
18273,4929,3,204.0,0
18274,4957,11,175.92,0
18276,4970,14,335.86,0
18277,4985,8,110.38,0
18278,5000,9,173.9,0
18280,5204,10,180.60000000000002,1
18281,5107,7,80.82,1
18282,4934,12,178.05,0
18283,4930,721,2045.53,0
18287,4969,70,1837.28,0
